202, 83.333248, 69.613891
203, 83.207465, 69.519991
204, 83.081835, 69.426267
205, 82.956366, 69.332733
206, 82.831048, 69.239387
207, 82.705831, 69.146208
208, 82.580699, 69.053190
209, 82.455640, 68.960350
210, 82.330659, 68.867709
211, 82.205747, 68.775266
212, 82.080913, 68.683036
213, 81.956151, 68.591004
214, 81.831468, 68.499153
215, 81.706856, 68.407462
216, 81.582311, 68.315914
217, 81.457838, 68.224516
218, 81.333433, 68.133259
219, 81.209084, 68.042130
220, 81.084806, 67.951195
221, 80.960586, 67.860434
222, 80.836392, 67.769816
223, 80.712208, 67.679319
224, 80.587991, 67.588914
225, 80.463716, 67.498575
226, 80.339362, 67.408280
227, 80.214928, 67.318015
228, 80.090401, 67.227760
229, 79.965773, 67.137510
230, 79.841059, 67.047262
231, 79.716265, 66.957009
232, 79.591418, 66.866769
233, 79.466531, 66.776537
234, 79.341611, 66.686313
235, 79.216663, 66.596096
236, 79.091707, 66.505891
237, 78.966759, 66.415713
238, 78.841834, 66.325565
239, 78.716924, 66.235452
240, 78.592025, 66.145379
241, 78.467087, 66.055306
242, 78.342112, 65.965238
243, 78.217107, 65.875185
244, 78.092062, 65.785143
245, 77.966968, 65.695127
246, 77.841837, 65.605150
247, 77.716665, 65.515217
248, 77.591403, 65.425285
249, 77.466072, 65.335366
250, 77.340671, 65.245460
251, 77.215212, 65.155577
252, 77.089690, 65.065725
253, 76.964137, 64.975921
254, 76.838546, 64.886168
255, 76.712915, 64.796460
256, 76.587209, 64.706770
257, 76.461435, 64.617095
258, 76.335587, 64.527440
259, 76.209662, 64.437805
260, 76.083666, 64.348188
261, 75.957595, 64.258593
262, 75.831441, 64.169003
263, 75.705200, 64.079412
264, 75.578878, 63.989819
265, 75.452467, 63.900218
266, 75.325966, 63.810605
267, 75.199380, 63.720980
268, 75.072708, 63.631337
269, 74.945947, 63.541675
270, 74.819096, 63.451990
271, 74.692156, 63.362279
272, 74.565125, 63.272548
273, 74.438016, 63.182800
274, 74.310830, 63.093032
275, 74.183553, 63.003236
276, 74.056185, 62.913409
277, 73.928740, 62.823556
278, 73.801217, 62.733674
279, 73.673631, 62.643769
280, 73.545988, 62.553844
281, 73.418287, 62.463892
282, 73.290530, 62.373910
283, 73.162695, 62.283890
284, 73.034789, 62.193833
285, 72.906815, 62.103746
286, 72.778777, 62.013634
287, 72.650683, 61.923497
288, 72.522539, 61.833347
289, 72.394358, 61.743193
290, 72.266141, 61.653034
291, 72.137880, 61.562855
292, 72.009569, 61.472646
293, 71.881199, 61.382382
294, 71.752816, 61.292087
295, 71.624352, 61.201734
296, 71.495471, 61.111181
297, 71.366165, 61.020423
298, 71.236424, 60.929455
299, 71.106237, 60.838269
300, 70.975607, 60.746872
301, 70.844521, 60.655259
302, 70.712961, 60.563427
303, 70.580906, 60.471350
304, 70.448341, 60.379020
305, 70.315258, 60.286431
306, 70.181654, 60.193580
307, 70.047536, 60.100470
308, 69.912898, 60.007097
309, 69.777736, 59.913466
310, 69.642060, 59.819583
311, 69.505863, 59.725443
312, 69.369141, 59.631041
313, 69.231900, 59.536380
314, 69.094132, 59.441458
315, 68.955831, 59.346271
316, 68.817002, 59.250829
317, 68.677639, 59.155131
318, 68.537750, 59.059187
319, 68.397332, 58.962994
320, 68.256393, 58.866563
321, 68.116360, 58.770554
322, 67.977224, 58.674961
